image_path,label
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8352.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4568.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3207.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2119.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5676.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5110.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3561.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7707.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8434.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-561.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1376.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6419.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7698.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6586.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7840.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4391.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2938.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5931.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3398.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2086.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-398.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5925.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2092.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4385.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9879.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6592.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7854.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2904.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9851.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8597.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9689.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5919.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9845.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8583.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7868.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2910.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4352.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2723.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9676.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6545.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7883.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8568.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9110.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6223.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2045.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4434.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2051.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4420.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7129.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1558.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9104.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6237.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9662.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6551.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7897.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-429.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4346.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3429.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2737.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5058.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6579.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1216.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-401.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9892.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7667.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8554.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3401.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5070.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5716.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2079.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3367.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4408.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7101.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8232.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-367.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1570.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7115.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8226.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-373.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1564.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9138.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5702.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3373.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3415.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5064.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1202.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9886.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-415.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7673.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8540.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1955.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2284.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4193.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3824.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8971.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6784.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-824.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8965.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6790.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-830.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6948.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4187.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3830.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5299.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2290.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4839.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1941.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1799.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4811.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1969.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-818.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8795.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6960.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3818.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8959.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8781.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6974.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4805.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4636.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3159.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2247.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-10139.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5528.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6021.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9312.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-159.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1996.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7459.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1028.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6747.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9474.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2521.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4150.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2535.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4144.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6753.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9460.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6035.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9306.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8018.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1982.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4622.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2253.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1772.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-165.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8030.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7303.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3165.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5514.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-10105.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5272.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3603.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8756.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7465.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-603.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1014.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9448.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8742.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7471.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-617.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1000.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5266.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2509.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3617.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4178.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3171.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5500.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-10111.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6009.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1766.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-171.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8024.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7317.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4179.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3616.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2508.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5267.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1001.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-616.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7470.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8743.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7316.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8025.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-170.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1767.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6008.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-10110.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5501.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3170.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-10104.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5515.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3164.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7302.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8031.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-164.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1773.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9449.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1015.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-602.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-7464.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8757.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3602.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5273.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9461.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6752.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4145.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2534.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2252.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4623.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-8019.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1983.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9307.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6034.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-1997.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-158.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-9313.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-6020.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-5529.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-10138.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-2246.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-3158.png,Normal
/Users/theodaguier/Developer/Projects/School/COVID_19/data/COVID-19_Radiography_Dataset/Normal/images/Normal-4637.png,Normal
